Date,GS,LF,LT,N,WG,WR
01/01/2020 22:00,-0.166666666666667,21.7166666666667,0.5,0,5.14191853913181,301.614293341027
01/01/2020 23:00,0,23,0.7,0,4.75122333551346,302.651972406195
02/01/2020 00:00,0,20.6833333333333,1.36666666666667,0,3.45082433136663,307.360328197611
02/01/2020 01:00,0,25.5666666666667,-0.55,0,4.15951210150299,290.839648627398
02/01/2020 02:00,0,24.1833333333333,-1.4,0,5.7608593660205,306.149757102931
02/01/2020 03:00,0,22.2666666666667,-1.58333333333333,0,5.90201381869019,270.022977793848
02/01/2020 04:00,0,17.5333333333333,-0.933333333333333,0,3.79595827545424,275.405543883769
02/01/2020 05:00,0,20,-1.48333333333333,0,3.13819292379254,315.596453291613
02/01/2020 06:00,0,16.2,-0.133333333333333,0,3.75399142759662,285.502991160983
02/01/2020 07:00,0,16.4333333333333,-1.53333333333333,0,1.87057368360071,293.182584670254
02/01/2020 08:00,0.333333333333333,13.4,-0.6,0,3.56913139439293,36.5616325587008
02/01/2020 09:00,11.5,15,-1.06666666666667,0,2.88517773084965,28.1567998722952
02/01/2020 10:00,27.8333333333333,15.6666666666667,-0.883333333333333,0,5.17502465750844,40.5128354533242
02/01/2020 11:00,40.6666666666667,15.2,-0.783333333333333,0,3.25982230180511,24.7590897898176
02/01/2020 12:00,81.1666666666667,17.4833333333333,-1.1,0,2.7625285111196,26.5598830925465
02/01/2020 13:00,308.166666666667,17.6833333333333,-0.35,0,1.10416787651342,282.642491335269
02/01/2020 14:00,284,18.75,-0.75,0,1.57380302202981,27.4370609980191
02/01/2020 15:00,191.666666666667,29.1333333333333,-1.96666666666667,0,4.43822405113645,16.035153726822
02/01/2020 16:00,78.6666666666667,36.3833333333333,-2.26666666666667,0,3.80844552782807,359.778575220749
02/01/2020 17:00,8.83333333333333,39.6833333333333,-2.63333333333333,0,4.21870023713343,359.080436535088
02/01/2020 18:00,0,40.2166666666667,-2.98333333333333,0,3.28417126205023,355.429951988797
02/01/2020 19:00,0,40.6166666666667,-2.95,0,2.84125877706496,4.37182010203121
02/01/2020 20:00,0,41.7833333333333,-3.35,0,2.26353168645662,47.2929747561682
02/01/2020 21:00,0,45.05,-3.8,0,7.01908984475679,44.3142773216912
02/01/2020 22:00,0,44.35,-3.98333333333333,0,6.14648019190546,52.8293473853409
02/01/2020 23:00,0,40.4666666666667,-3.7,0,6.43984434556303,51.6950114173747
03/01/2020 00:00,0,36.7666666666667,-3.55,0,5.82797048341603,62.2584034476015
03/01/2020 01:00,0,32.2166666666667,-3.15,0,4.82909153346658,74.1684679716262
03/01/2020 02:00,0,31.3833333333333,-3.65,0,0.935025622223039,310.940456200709
03/01/2020 03:00,0,29.95,-4.2,0,0.328950396872142,35.6263259617218
03/01/2020 04:00,0,33.6,-2.66666666666667,0,1.8816253763452,307.633467988772
03/01/2020 05:00,0,38.9,-3.33333333333333,0,0.947206059066663,38.4637215935769
03/01/2020 06:00,0,41.0166666666667,-3.85,0,1.77309147173513,340.203265499005
03/01/2020 07:00,0,34.7,-3.13333333333333,0,0.82023907394229,318.227814600066
03/01/2020 08:00,0,25.2833333333333,-1.86666666666667,0,1.01609956241406,58.0268272460963
03/01/2020 09:00,15.8333333333333,23.0666666666667,-2.08333333333333,0,1.05753701308816,278.358604132651
03/01/2020 10:00,71.6666666666667,21.0166666666667,-1.4,0,1.26434823312891,292.513534120469
03/01/2020 11:00,126.5,21.5166666666667,-1,0,0.950987080394423,280.192019873434
03/01/2020 12:00,176.333333333333,21.7833333333333,-0.45,0,1.50183887168525,294.51524854668
03/01/2020 13:00,201.666666666667,21.7833333333333,-0.166666666666667,0,1.75082234396615,293.579763926135
03/01/2020 14:00,173,21.2333333333333,0.45,0,1.06607858046934,289.550774567837
03/01/2020 15:00,131.833333333333,21.3333333333333,0.883333333333333,0,0.624156483104193,58.0987578642998
03/01/2020 16:00,61.1666666666667,21.5333333333333,0.9,0,0.967441941889623,56.3822017790367
03/01/2020 17:00,10.3333333333333,19.4833333333333,1.56666666666667,0,1.13276412462719,340.559065677263
03/01/2020 18:00,0,22.2333333333333,0.166666666666667,0,0.164158818559212,287.160009480019
03/01/2020 19:00,0,22.6833333333333,-0.466666666666667,0,0.761639209934163,26.5946416265518
03/01/2020 20:00,0,29.9833333333333,-2.2,0,0.327227084743894,31.6943670381593
03/01/2020 21:00,0,37.2833333333333,-4.33333333333333,0,1.32471443377188,37.1606759953851
03/01/2020 22:00,0,40.95,-4.4,0,2.57337641861456,46.2052643331072
03/01/2020 23:00,0,52.8333333333333,-5.58333333333333,0,2.89316248059159,66.1596751279903
04/01/2020 00:00,0,57.5,-5.36666666666667,0,2.49764407065175,88.4979943653757
04/01/2020 01:00,0,66.05,-5.65,0,3.52804446379973,295.968874588527
04/01/2020 02:00,0,74.2166666666667,-6.45,0,3.0143341359822,282.372144015353
04/01/2020 03:00,0,76.5666666666667,-6.71666666666667,0,2.91245142382816,284.945176153396
04/01/2020 04:00,0,78.7833333333333,-6.9,0,2.98428766033319,291.292504800403
04/01/2020 05:00,0,86.1666666666667,-7.26666666666667,0,2.81778054189333,279.778208561015
04/01/2020 06:00,0,91.4666666666667,-7.56666666666667,0,2.18842428524233,73.8009316518111
04/01/2020 07:00,0,91.3333333333333,-7.51666666666667,0,2.47534385043412,274.384423393443
04/01/2020 08:00,0.333333333333333,86.8333333333333,-7.48333333333333,0,3.02320377937914,302.006910991971
04/01/2020 09:00,22.6666666666667,86.0166666666667,-7.51666666666667,0,4.22442238626706,298.88813216133
04/01/2020 10:00,73.8333333333333,81.5833333333333,-7.46666666666667,0,2.36389667038422,292.605658617905
04/01/2020 11:00,115.166666666667,81.15,-7.41666666666667,0,2.28225125091629,296.748340234248
04/01/2020 12:00,140,80.35,-7.58333333333333,0,2.41324903849029,87.6425236124043
04/01/2020 13:00,255.5,73.95,-6.73333333333333,0,3.60486668103389,303.305144937458
04/01/2020 14:00,288.333333333333,72.4333333333333,-6.4,0,3.93808879297332,291.482395375514
04/01/2020 15:00,181.5,75.2833333333333,-6.38333333333333,0,3.376352676802,288.949319436272
04/01/2020 16:00,100,80.5833333333333,-6.65,0,4.4264195789058,290.01283684396
04/01/2020 17:00,22.8333333333333,83.45,-7.13333333333333,0,3.92756067963274,295.858464822383
04/01/2020 18:00,0,95.5666666666667,-8.01666666666667,0,4.54919122288211,283.672364679355
04/01/2020 19:00,0,87.3333333333333,-8.11666666666667,0,4.97839981178791,296.879959368513
04/01/2020 20:00,0,76.4166666666667,-8.18333333333333,0,4.49448362902044,296.750183856878
04/01/2020 21:00,0,91.0333333333333,-9.16666666666667,0,3.47253010310665,299.268484412045
04/01/2020 22:00,0,82.95,-9.5,0,4.03538814506097,298.861066342537
04/01/2020 23:00,0,83.2,-10.2166666666667,0,3.90284390438919,289.950495312367
05/01/2020 00:00,0,82.2,-11.0166666666667,0,3.68603422743299,271.312603973731
05/01/2020 01:00,0,74.8666666666667,-11.1666666666667,0,4.14651094548004,277.412145761655
05/01/2020 02:00,0,75.5,-11.1333333333333,0,1.57721444362125,48.5058642588393
05/01/2020 03:00,0,68.9,-9.73333333333333,0,2.21481410757575,294.461506112315
05/01/2020 04:00,0,66.2,-9.41666666666667,0,3.05702886509013,293.428094564838
05/01/2020 05:00,0,60.8833333333333,-9.75,0,1.42118907240863,88.566970207615
05/01/2020 06:00,0,64.4333333333333,-10.85,0,2.05120970151422,41.2998739786249
05/01/2020 07:00,0,65.6833333333333,-11.4833333333333,0,2.03764729967492,80.7298282718191
05/01/2020 08:00,0.333333333333333,63.8833333333333,-11.5333333333333,0,2.27085339093497,21.4740958293957
05/01/2020 09:00,12,36,-9.9,0,2.80488329234733,42.4326851084036
05/01/2020 10:00,27.6666666666667,25.6833333333333,-9.5,0,2.50077054280396,65.1580982014697
05/01/2020 11:00,39.5,20.15,-9.33333333333333,0,2.47643813151682,284.798645279125
05/01/2020 12:00,104.666666666667,15.45,-8.66666666666667,0,1.74111553304998,276.782314866731
05/01/2020 13:00,318.333333333333,15.0833333333333,-8,0,1.25823895425028,44.3163474801921
05/01/2020 14:00,295,15.5,-8.05,0,1.66253538593197,19.0738535096592
05/01/2020 15:00,223,14.8833333333333,-7.63333333333333,0,0.0808426759647494,288.643094225692
05/01/2020 16:00,68.3333333333333,11.6666666666667,-7.56666666666667,0,1.77803308275133,326.179776788192
05/01/2020 17:00,9,10.5333333333333,-8.3,0,0.942131014707652,70.3383206916775
05/01/2020 18:00,0,11.45,-9.05,0,1.65299603517118,355.441969916302
05/01/2020 19:00,0,8.46666666666667,-8.33333333333333,0,1.0188184842125,270.17393447426
05/01/2020 20:00,0,6.28333333333333,-7.4,0,1.00919449300762,20.7203289717457
05/01/2020 21:00,0,8.2,-7.16666666666667,0,1.35729080646829,34.3618516984615
05/01/2020 22:00,0,16.2833333333333,-7.01666666666667,0,1.67421868538199,86.595043526525
05/01/2020 23:00,0,29.25,-5.85,0,0.868296230776783,272.625376479544
06/01/2020 00:00,0,38,-6,0,2.20064428231261,280.438780816809
06/01/2020 01:00,0,43.7666666666667,-5.45,0,2.31863146958627,274.942341354753
06/01/2020 02:00,0,49.0333333333333,-4.51666666666667,0,2.32886036830803,270.80022658444
06/01/2020 03:00,0,54.3333333333333,-4.26666666666667,0,2.42400628608649,275.705816850938
06/01/2020 04:00,0,57,-3.26666666666667,0,1.8735595428579,271.400035385562
06/01/2020 05:00,0,60.15,-3.55,0,1.81368306653968,277.560591173405
06/01/2020 06:00,0,60.3833333333333,-3.18333333333333,0,1.08202096349278,80.2375558854086
06/01/2020 07:00,0,62.9166666666667,-3.18333333333333,0,1.5125187359047,82.0154182219056
06/01/2020 08:00,0.333333333333333,61.7666666666667,-3.15,0,2.18891886135306,304.333990520948
06/01/2020 09:00,11.6666666666667,56.2666666666667,-1.83333333333333,0,1.76557719921534,341.976627764928
06/01/2020 10:00,27.5,56.95,-1.68333333333333,0,2.08438385012073,325.312523617596
06/01/2020 11:00,40.8333333333333,57.8166666666667,-0.966666666666667,0,2.11902323668598,322.636680191574
06/01/2020 12:00,109.666666666667,56.25,-0.4,0,2.02702713602209,311.696668965297
06/01/2020 13:00,313,52.6,-0.25,0,2.15992940161646,286.968990855585
06/01/2020 14:00,290,49.95,-0.716666666666667,0,2.0443272482102,305.37725706603
06/01/2020 15:00,220.166666666667,45.3666666666667,-0.216666666666667,0,1.63112038921315,304.563644003125
06/01/2020 16:00,67.6666666666667,49.3166666666667,-1.01666666666667,0,2.06361165654435,289.652216453686
06/01/2020 17:00,9.16666666666667,50.9333333333333,-1.33333333333333,0,2.24322737252636,286.068801949026
06/01/2020 18:00,0,52.3833333333333,-1.63333333333333,0,2.27811000215294,273.758881635933
06/01/2020 19:00,0,50.65,-1.33333333333333,0,2.04306270641656,83.324887803627
06/01/2020 20:00,0,47.4666666666667,-1.78333333333333,0,2.22934638448462,270.610703360616
06/01/2020 21:00,0,47.5333333333333,-2.08333333333333,0,2.32983803342224,271.306258946492
06/01/2020 22:00,0,46.5,-1.8,0,1.57053587103792,83.0187538538287
06/01/2020 23:00,0,56.1166666666667,-3.1,0,1.89536758766686,305.002461668919
07/01/2020 00:00,0,50.75,-3.48333333333333,0,1.90619651265382,294.89718458005
07/01/2020 01:00,0,44.1833333333333,-2.83333333333333,0,2.02456816624864,303.954898449368
07/01/2020 02:00,0,42.1166666666667,-2,0,0.970440878300768,279.634192810168
07/01/2020 03:00,0,44.7666666666667,-2.73333333333333,0,1.07272826333779,287.76132787595
07/01/2020 04:00,0,46.35,-2.96666666666667,0,1.3269073640771,284.135400952703
07/01/2020 05:00,0,49.6833333333333,-4.08333333333333,0,1.14277214674309,301.215391708696
07/01/2020 06:00,0,51.3166666666667,-4.9,0,0.870572292299025,2.13439439627891
07/01/2020 07:00,0,52.1,-5.78333333333333,0,0.976414907573442,11.8111128578726
07/01/2020 08:00,0.333333333333333,49.15,-5.63333333333333,0,1.06829761596831,25.8267670830927
07/01/2020 09:00,25.6666666666667,52.9333333333333,-5,0,3.93737168602327,309.371477675381
07/01/2020 10:00,76.8333333333333,58.4666666666667,-5.65,0,4.15196978092259,292.497117906409
07/01/2020 11:00,142.833333333333,58.55,-5.98333333333333,0,5.05819339620354,296.386832552406
07/01/2020 12:00,133.5,60.2333333333333,-6.73333333333333,0,4.06950378402887,281.392332172013
07/01/2020 13:00,301.333333333333,63.1333333333333,-6.81666666666667,0,3.12187954639458,292.037792744638
07/01/2020 14:00,200.166666666667,71.9166666666667,-7.41666666666667,0,3.7071922444231,297.483897435008
07/01/2020 15:00,240.5,69.8333333333333,-7.43333333333333,0,2.13938954095289,286.961526857259
07/01/2020 16:00,66.6666666666667,68.55,-8.15,0,1.58900460029614,275.689901919986
07/01/2020 17:00,10.1666666666667,72.4166666666667,-9.48333333333333,0,0.805813282788194,274.059527333361
07/01/2020 18:00,0,70.9666666666667,-9.65,0,1.97927782874971,20.5393135228878
07/01/2020 19:00,0,66.3166666666667,-10.5666666666667,0,0.872182877700237,296.007764419607
07/01/2020 20:00,0,58.8333333333333,-11.1333333333333,0,1.53961432193173,310.688277514438
07/01/2020 21:00,0,42.55,-11.1333333333333,0,1.84520939217251,295.98002709375
07/01/2020 22:00,0,33.4833333333333,-10.95,0,2.68260207558982,271.322669245975
07/01/2020 23:00,0,22.15,-9.05,0,2.38540659938411,78.7892288666808
08/01/2020 00:00,0,22.2833333333333,-8.85,0,1.53270367617675,79.0126586828272
08/01/2020 01:00,0,15.4666666666667,-7.88333333333333,0,2.19201177972897,281.22661199823
08/01/2020 02:00,0,23.0666666666667,-7.01666666666667,0,1.81485768040505,83.5768641927783
08/01/2020 03:00,0,23.95,-5.35,0,1.80399239621225,77.6574170150531
08/01/2020 04:00,0,21.05,-4.98333333333333,0,2.94941193519964,283.479515994344
08/01/2020 05:00,0,17,-3.93333333333333,0,2.18414896101277,271.761609774285
08/01/2020 06:00,0,16.0666666666667,-3.61666666666667,0,1.59174859880461,89.0514294509044
08/01/2020 07:00,0,14.6,-3.61666666666667,0,2.84070396938595,275.150717544823
08/01/2020 08:00,0.166666666666667,11.7333333333333,-2.31666666666667,0,1.11198535439781,49.9070595700255
08/01/2020 09:00,11.6666666666667,14.6333333333333,-4.31666666666667,0,2.09790715359458,291.461712352914
08/01/2020 10:00,57,12.2,-3.75,0,1.57255224079574,86.5500743614682
08/01/2020 11:00,189.666666666667,10.4666666666667,-2.95,0,0.909197277456897,32.0152171142871
08/01/2020 12:00,184,9.43333333333333,-2.38333333333333,0,0.978423532618787,315.740859801101
08/01/2020 13:00,238.833333333333,7.71666666666667,-0.816666666666667,0,0.607880526765332,79.9101565637279
08/01/2020 14:00,338.833333333333,13.35,-1.25,0,0.197069414084312,284.776775225831
08/01/2020 15:00,211.333333333333,23.8166666666667,-0.95,0,1.0505221553081,10.9243611176083
08/01/2020 16:00,64.5,46.2,-0.633333333333333,0,0.599104376668296,26.9632460522694
08/01/2020 17:00,15.6666666666667,60.2,-0.116666666666667,0,0.327696776167915,311.08319796247
08/01/2020 18:00,0,67.7,-0.0166666666666667,0,2.12625310533646,270.459934376758
08/01/2020 19:00,0,70.8166666666667,0.366666666666667,0,0.878825246133858,277.882112841535
08/01/2020 20:00,0,73.6,0.466666666666667,0,0.983712002454066,281.861880618523
08/01/2020 21:00,0,74.8333333333333,1.33333333333333,0,1.84177917014806,87.1320368073956
08/01/2020 22:00,0,75.9333333333333,1.41666666666667,0,2.61421210062513,87.7099040091228
08/01/2020 23:00,0,73.0833333333333,1.81666666666667,0,2.33773817196952,271.586347060804
09/01/2020 00:00,0,70.4333333333333,2.25,0,2.14558571148337,270.509263704864
09/01/2020 01:00,0,68.9666666666667,1.86666666666667,0,3.25412287121973,86.9124843516909
09/01/2020 02:00,0,69.8833333333333,1.51666666666667,0,1.35206204512516,287.137934378468
09/01/2020 03:00,0,73.55,0.716666666666667,0,1.34550581384185,87.336003479476
09/01/2020 04:00,0,72.3166666666667,1.26666666666667,0,1.50922423501266,76.5042964862641
09/01/2020 05:00,-0.166666666666667,81.95,0.183333333333333,0,1.88133114269236,296.157708117219
09/01/2020 06:00,0,72.1666666666667,2.01666666666667,0,1.10939098055794,356.713439626476
09/01/2020 07:00,0,70.8,2.63333333333333,0,2.45022935541454,45.2014678087161
09/01/2020 08:00,0.333333333333333,71.7166666666667,2.41666666666667,0,2.25524976229543,54.7457308590125
09/01/2020 09:00,15,72.95,1.81666666666667,0,0.981358545595228,88.5832441177445
09/01/2020 10:00,37.3333333333333,70.5166666666667,2.18333333333333,0,2.24132804018359,53.6052430783967
09/01/2020 11:00,58.8333333333333,67.9833333333333,2.2,0,1.34040955478628,66.1521483670617
09/01/2020 12:00,161,66.4,2.55,0,4.29910225895206,50.7379060750592
09/01/2020 13:00,280.333333333333,60.6666666666667,2.85,0,4.33055466286423,57.3170209213408
09/01/2020 14:00,266.666666666667,57.6,2.91666666666667,0,4.71031410277971,50.4566145038023
09/01/2020 15:00,209.833333333333,54,3.03333333333333,0,4.97102834775125,46.4174499789492
09/01/2020 16:00,77.6666666666667,56,2.4,0,1.84930021830031,78.9270117294024
09/01/2020 17:00,12.3333333333333,50.55,1.6,0,0.857910351141413,358.723140509373
09/01/2020 18:00,0.166666666666667,42.5666666666667,0.683333333333333,0,0.685312388573206,34.9811672249485
09/01/2020 19:00,0,28.75,1.01666666666667,0,0.963208652111862,359.828115332462
09/01/2020 20:00,0,26.4333333333333,1.2,0,1.57289903751208,34.5624181858812
09/01/2020 21:00,0,19.7833333333333,1.11666666666667,0,2.44336375751382,21.2465325416541
09/01/2020 22:00,0,19.9666666666667,0.583333333333333,0,4.68069066061536,40.3216085150378
09/01/2020 23:00,0,18.1833333333333,0.133333333333333,0,6.79501687828552,55.9953829285837
10/01/2020 00:00,0,15.6333333333333,0.166666666666667,0,6.57728416653088,64.9136020447802
10/01/2020 01:00,0.166666666666667,14.9166666666667,-0.183333333333333,0,3.06080082244391,61.938847268357
10/01/2020 02:00,0.166666666666667,13.7666666666667,-0.266666666666667,0,1.99222804847549,69.8600323597083
10/01/2020 03:00,-0.5,13.9833333333333,-0.683333333333333,0,3.10523994532851,51.8279400174541
10/01/2020 04:00,0,15.75,-1.48333333333333,0,4.14398499255796,22.8986886858147
10/01/2020 05:00,0,15.6166666666667,-1.56666666666667,0,3.29815758714017,342.153508067244
10/01/2020 06:00,0,16.1666666666667,-1.95,0,1.88331252416708,36.6706375157655
10/01/2020 07:00,0,17.8166666666667,-2.61666666666667,0,2.26163367277148,48.4097198174633
10/01/2020 08:00,0.333333333333333,18.15,-2.66666666666667,0,2.5092188553992,33.0077306035095
10/01/2020 09:00,11.6666666666667,22.4666666666667,-3.51666666666667,0,0.474369232699836,32.0108676943636
10/01/2020 10:00,27.1666666666667,22.8333333333333,-3.58333333333333,0,0.520051359611987,62.6912007414768
10/01/2020 11:00,38.5,28.5666666666667,-5.36666666666667,0,1.61106740775434,281.540661876468
10/01/2020 12:00,138,25.1333333333333,-4.2,0,2.22780556498294,284.627504203705
10/01/2020 13:00,317.5,27.1833333333333,-3.93333333333333,0,1.83694431062392,296.269774119493
10/01/2020 14:00,286.5,30.3333333333333,-4.53333333333333,0,1.58849655784199,301.520122572448
10/01/2020 15:00,233.333333333333,32.6333333333333,-4.68333333333333,0,1.53380126260545,304.694411407038
10/01/2020 16:00,71.6666666666667,39.4833333333333,-6.23333333333333,0,1.58849179800528,321.905700517689
10/01/2020 17:00,10.5,41.8333333333333,-6.9,0,1.63414963535042,324.239927631313
10/01/2020 18:00,0,46.2333333333333,-6.81666666666667,0,0.644053695443435,313.19627642913
10/01/2020 19:00,-0.166666666666667,55.7666666666667,-6.58333333333333,0,2.03032588943511,294.626836826688
10/01/2020 20:00,0,64.7166666666667,-7.51666666666667,0,1.41095725291062,270.616762340863
10/01/2020 21:00,0,77.3666666666667,-9.16666666666667,0,0.839638552326524,42.8656606237972
10/01/2020 22:00,0,79.95,-9.63333333333333,0,0.998741610243763,39.0018315613484
10/01/2020 23:00,0,78.4166666666667,-9.03333333333333,0,1.60277888247678,20.8055792524877
11/01/2020 00:00,0,81.3166666666667,-8.73333333333333,0,1.28554244258087,283.894710940861
11/01/2020 01:00,0,83.5166666666667,-9,0,0.91748574938912,270.662454513218
11/01/2020 02:00,0,83.3833333333333,-9.11666666666667,0,0.831290250764501,77.902985247605
11/01/2020 03:00,0,83.6833333333333,-9.26666666666667,0,1.35154462876774,61.9440218804426
11/01/2020 04:00,0,84.2166666666667,-9.91666666666667,0,0.818485842319165,314.140266773048
11/01/2020 05:00,0,70.3666666666667,-9.4,0,0.655148276375606,88.4798872666069
11/01/2020 06:00,0,79.8166666666667,-10.6166666666667,0,1.76227286675137,287.254672507293
11/01/2020 07:00,0,74.2333333333333,-10.3833333333333,0,1.68846732456729,282.970999399938
11/01/2020 08:00,0.333333333333333,81.1,-10.9666666666667,0,1.8318307117436,290.652737462094
11/01/2020 09:00,13.1666666666667,43.6333333333333,-8.73333333333333,0,0.765001318558688,357.840009255071
11/01/2020 10:00,29.5,41.7666666666667,-8.25,0,0.901986823366443,67.5904499642144
11/01/2020 11:00,41.3333333333333,39.7833333333333,-9.15,0,1.02722235057668,326.285877800596
11/01/2020 12:00,153.166666666667,22.9,-7.28333333333333,0,0.872596186111895,308.504859321713
11/01/2020 13:00,342,17.3166666666667,-6.18333333333333,0,1.13631491555488,321.320593658818
11/01/2020 14:00,319.333333333333,19.3,-6.53333333333333,0,0.901790888924948,298.529060760348
11/01/2020 15:00,247.166666666667,22.1833333333333,-6.31666666666667,0,1.00747132700725,290.757992886841
11/01/2020 16:00,77.5,19.2833333333333,-6.33333333333333,0,1.76501773946646,292.229557828474
11/01/2020 17:00,11.5,23.0666666666667,-7.81666666666667,0,2.42543464099184,293.403377093324
11/01/2020 18:00,0.166666666666667,16.45,-6.46666666666667,0,2.38991698660225,287.333823657553
11/01/2020 19:00,0,11.4333333333333,-4.58333333333333,0,2.24650785012716,85.7358671152837
11/01/2020 20:00,0,12.5,-5.03333333333333,0,1.28687373474157,76.8124376989437
11/01/2020 21:00,0,8.83333333333333,-3.61666666666667,0,1.71810435551729,57.5220082389718
11/01/2020 22:00,0,8.11666666666667,-3.05,0,1.777035465481,55.0276704906325
11/01/2020 23:00,0,7.85,-2.53333333333333,0,2.560958700976,59.7071158834042
12/01/2020 00:00,0,10.2,-4.06666666666667,0,1.81224242387568,89.7557765892736
12/01/2020 01:00,0,9.26666666666667,-3.73333333333333,0,1.20764819249282,76.503771876323
12/01/2020 02:00,0,8.08333333333333,-2.81666666666667,0,3.37900976777204,284.022618157642
12/01/2020 03:00,0,7.38333333333333,-2.26666666666667,0,3.59287741646312,281.716464217983
12/01/2020 04:00,0,8.61666666666667,-2.65,0,4.20260951666916,89.9470718711247
12/01/2020 05:00,0,7.2,-1.58333333333333,0,4.56500547085574,86.1384276435119
12/01/2020 06:00,0,4.93333333333333,-0.183333333333333,0,3.62876707097423,273.352288666193
12/01/2020 07:00,0,4.25,0.466666666666667,0,3.68378072001776,283.848678339718
12/01/2020 08:00,0.333333333333333,7.41666666666667,-0.716666666666667,0,2.19314948984134,68.79651093985
12/01/2020 09:00,12.1666666666667,5.25,0.983333333333333,0,1.44646269082565,62.6029684160178
12/01/2020 10:00,27.6666666666667,8.51666666666667,-0.9,0,3.26655255889262,275.690601376758
12/01/2020 11:00,38.8333333333333,5.38333333333333,1.48333333333333,0,2.42515535520151,274.866815146817
12/01/2020 12:00,158.166666666667,7.51666666666667,0.966666666666667,0,3.02646327789327,286.083693632721
12/01/2020 13:00,337.5,7.51666666666667,2.23333333333333,0,2.66861897582422,283.295081328313
12/01/2020 14:00,315.5,11.0166666666667,0.2,0,2.18232709835094,309.47255800517
12/01/2020 15:00,246,10.0666666666667,-0.0833333333333333,0,2.15372932688336,295.373945768568
12/01/2020 16:00,77,14.7833333333333,-1.36666666666667,0,1.53469667962466,316.630683370757
12/01/2020 17:00,12.5,12.0833333333333,-1.46666666666667,0,1.34502449759019,296.694842264058
12/01/2020 18:00,0.166666666666667,12.35,-1.7,0,1.36344088011267,294.452104911835
12/01/2020 19:00,0,14.5166666666667,-1.83333333333333,0,1.55737791959937,290.412341404042
12/01/2020 20:00,0,15.0833333333333,-1.6,0,1.71765025090282,276.398502462831
12/01/2020 21:00,0,13.5833333333333,-1.1,0,1.27963870114522,82.3867870268235
12/01/2020 22:00,0,16.0166666666667,-2.31666666666667,0,2.29130139288221,279.705219944549
12/01/2020 23:00,0,13.1166666666667,-1.6,0,1.48926619406424,89.7979428291616
13/01/2020 00:00,0,19.8166666666667,-1.38333333333333,0,1.66161113507191,62.8921180655868
13/01/2020 01:00,0,22.4,-2.55,0,1.86166504077124,276.888299236814
13/01/2020 02:00,0,17.7,-3,0,2.08419940362339,283.388595337401
13/01/2020 03:00,0,19.5166666666667,-2.8,0,2.10351602874896,280.760695182643
13/01/2020 04:00,0,18.5,-1.25,0,1.34041345630383,71.8836030192056
13/01/2020 05:00,0,15.5666666666667,-4.62592926927149e-18,0,2.1343994616963,30.7853605143117
13/01/2020 06:00,-0.166666666666667,13.9666666666667,0.0333333333333333,0,1.6472358360806,43.1124219882892
13/01/2020 07:00,0,12.2,-0.316666666666667,0,0.951798706280224,66.7040454716452
13/01/2020 08:00,0.833333333333333,10.7333333333333,-0.7,0,0.707141283126402,332.910338165811
13/01/2020 09:00,17.6666666666667,12.7333333333333,-0.233333333333333,0,1.47475444711056,36.1605773376059
13/01/2020 10:00,56.5,18.0166666666667,-2,0,1.11854549581072,45.6430212707499
13/01/2020 11:00,97,19.7666666666667,-2.88333333333333,0,0.663269183028499,295.022310419028
13/01/2020 12:00,203,16.4,-1.71666666666667,0,0.26820782874876,7.3466777295088
13/01/2020 13:00,307.666666666667,11.7666666666667,-1.13333333333333,0,0.932367243034849,292.032778146821
13/01/2020 14:00,282.833333333333,11.7833333333333,-0.883333333333333,0,0.615026630282216,58.0516562208204
13/01/2020 15:00,232.333333333333,11.7666666666667,-1,0,0.451925931180255,351.85667416486
13/01/2020 16:00,76,14.7833333333333,-2.35,0,0.49000331412441,40.7822101279218
13/01/2020 17:00,22.6666666666667,16.8166666666667,-3.9,0,0.548032956979271,280.990034236918
13/01/2020 18:00,0.166666666666667,13.7333333333333,-2.96666666666667,0,1.23310628842346,44.9848653239639
13/01/2020 19:00,0,19.5,-4.05,0,0.952422182912756,71.5208560177854
13/01/2020 20:00,0,24.0333333333333,-5.31666666666667,0,1.11016008338185,285.780151429023
13/01/2020 21:00,0,18.4333333333333,-3.81666666666667,0,0.733271849608897,45.930619377074
13/01/2020 22:00,0,17.8333333333333,-3.48333333333333,0,1.59886233007174,59.8146648560922
13/01/2020 23:00,0,16.2166666666667,-2.6,0,1.04697330984284,61.3628182756284
14/01/2020 00:00,0,16.4,-2.76666666666667,0,1.4864785298764,77.339014671437
14/01/2020 01:00,0,15.3333333333333,-2.33333333333333,0,1.34028122952101,288.061480112332
14/01/2020 02:00,0,14.7,-2.25,0,1.01642816821422,61.3385201948976
14/01/2020 03:00,0,15.5333333333333,-2.93333333333333,0,1.34641519554023,301.79460925503
14/01/2020 04:00,0,15.7666666666667,-2.83333333333333,0,1.92261308667727,279.327166331039
14/01/2020 05:00,0,15.2333333333333,-2.21666666666667,0,2.17927706462056,46.1880228674971
14/01/2020 06:00,0,16.75,-2.43333333333333,0,1.69121377253317,55.1601253515592
14/01/2020 07:00,0,17.7,-2.75,0,2.23267812243491,79.469510613422
14/01/2020 08:00,0.333333333333333,15.6333333333333,-1.63333333333333,0,1.99049671775098,67.2451500491185
14/01/2020 09:00,13.5,17.25,-2.18333333333333,0,2.11416823516979,80.3262939864607
14/01/2020 10:00,69.6666666666667,16.05,-1.06666666666667,0,1.36532133431196,70.4435861211217
